"word1"	"word2"	"word3"	"word4"	"freq"
"31297"	"it"	"if"	"you"	"like"	1
"31298"	"it"	"if"	"your"	"family"	1
"31299"	"it"	"if"	"youre"	"going"	1
"31300"	"it"	"im"	"joking"	"mono"	1
"31301"	"it"	"im"	"sure"	"it"	1
"31302"	"it"	"in"	"a"	"sentence"	1
"31303"	"it"	"in"	"an"	"entry"	1
"31304"	"it"	"in"	"black"	"and"	1
"31305"	"it"	"in"	"design"	"i"	1
"31306"	"it"	"in"	"half"	"or"	1
"31307"	"it"	"in"	"my"	"book"	1
"31308"	"it"	"in"	"normalizing"	"relations"	1
"31309"	"it"	"in"	"place"	"very"	1
"31310"	"it"	"in"	"the"	"bath"	1
"31311"	"it"	"in"	"the"	"belly"	1
"31312"	"it"	"in"	"the"	"eyes"	1
"31313"	"it"	"in"	"the"	"hope"	1
"31314"	"it"	"in"	"the"	"middle"	1
"31315"	"it"	"in"	"the"	"oven"	1
"31316"	"it"	"in"	"turns"	"to"	1
"31317"	"it"	"in"	"when"	"i"	1
"31318"	"it"	"informed"	"me"	"that"	1
"31319"	"it"	"interactive"	"fun"	"and"	1
"31320"	"it"	"into"	"small"	"jobs"	1
"31321"	"it"	"into"	"your"	"own"	1
"31322"	"it"	"involves"	"the"	"lovely"	1
"31323"	"it"	"irrevocably"	"outwith"	"the"	1
"31324"	"it"	"is"	"a"	"beautiful"	1
"31325"	"it"	"is"	"a"	"bit"	1
"31326"	"it"	"is"	"a"	"good"	1
"31327"	"it"	"is"	"a"	"matter"	1
"31328"	"it"	"is"	"a"	"minute"	1
"31329"	"it"	"is"	"a"	"very"	1
"31330"	"it"	"is"	"a"	"wonderful"	1
"31331"	"it"	"is"	"about"	"tablespoons"	1
"31332"	"it"	"is"	"also"	"a"	1
"31333"	"it"	"is"	"based"	"on"	1
"31334"	"it"	"is"	"because"	"of"	1
"31335"	"it"	"is"	"best"	"to"	1
"31336"	"it"	"is"	"better"	"to"	1
"31337"	"it"	"is"	"bible"	"study"	1
"31338"	"it"	"is"	"easy"	"to"	1
"31339"	"it"	"is"	"fairly"	"dark"	1
"31340"	"it"	"is"	"feet"	"long"	1
"31341"	"it"	"is"	"going"	"too"	1
"31342"	"it"	"is"	"in"	"charyn"	1
"31343"	"it"	"is"	"just"	"unbelievable"	1
"31344"	"it"	"is"	"learned"	"and"	1
"31345"	"it"	"is"	"made"	"in"	1
"31346"	"it"	"is"	"may"	"st"	1
"31347"	"it"	"is"	"mexican"	"day"	1
"31348"	"it"	"is"	"my"	"way"	1
"31349"	"it"	"is"	"not"	"a"	1
"31350"	"it"	"is"	"not"	"easy"	1
"31351"	"it"	"is"	"not"	"something"	1
"31352"	"it"	"is"	"not"	"the"	1
"31353"	"it"	"is"	"now"	"here"	1
"31354"	"it"	"is"	"often"	"emotions"	1
"31355"	"it"	"is"	"presented"	"in"	1
"31356"	"it"	"is"	"probably"	"more"	1
"31357"	"it"	"is"	"quasidomesticated"	"city"	1
"31358"	"it"	"is"	"quite"	"against"	1
"31359"	"it"	"is"	"rather"	"pleasant"	1
"31360"	"it"	"is"	"rooted"	"in"	1
"31361"	"it"	"is"	"so"	"you"	1
"31362"	"it"	"is"	"social"	"harmony"	1
"31363"	"it"	"is"	"soiled"	"this"	1
"31364"	"it"	"is"	"solid"	"pragmatic"	1
"31365"	"it"	"is"	"spread"	"over"	1
"31366"	"it"	"is"	"still"	"there"	1
"31367"	"it"	"is"	"technology"	"described"	1
"31368"	"it"	"is"	"that"	"they"	1
"31369"	"it"	"is"	"the"	"safest"	1
"31370"	"it"	"is"	"time"	"for"	1
"31371"	"it"	"is"	"too"	"pretty"	1
"31372"	"it"	"is"	"unbelievably"	"tasty"	1
"31373"	"it"	"is"	"uttaraas"	"son"	1
"31374"	"it"	"is"	"very"	"strange"	1
"31375"	"it"	"is"	"weird"	"i"	1
"31376"	"it"	"is"	"weird"	"to"	1
"31377"	"it"	"is"	"wonderful"	"to"	1
"31378"	"it"	"isnt"	"important"	"to"	1
"31379"	"it"	"isnt"	"too"	"embarrassing"	1
"31380"	"it"	"isnt"	"viv"	"the"	1
"31381"	"it"	"isnt"	"zebra"	"the"	1
"31382"	"it"	"it"	"had"	"it"	1
"31383"	"it"	"it"	"is"	"unbelievably"	1
"31384"	"it"	"it"	"makes"	"me"	1
"31385"	"it"	"it"	"was"	"used"	1
"31386"	"it"	"its"	"all"	"about"	1
"31387"	"it"	"its"	"like"	"living"	1
"31388"	"it"	"its"	"simple"	"the"	1
"31389"	"it"	"just"	"a"	"beautiful"	1
"31390"	"it"	"just"	"about"	"to"	1
"31391"	"it"	"just"	"because"	"hes"	1
"31392"	"it"	"just"	"feels"	"great"	1
"31393"	"it"	"just"	"for"	"fun"	1
"31394"	"it"	"just"	"gives"	"a"	1
"31395"	"it"	"just"	"happened"	"omg"	1
"31396"	"it"	"just"	"like"	"all"	1
"31397"	"it"	"just"	"turns"	"out"	1
"31398"	"it"	"just"	"would"	"have"	1
"31399"	"it"	"keeps"	"nicely"	"in"	1
"31400"	"it"	"killed"	"every"	"plant"	1
"31401"	"it"	"like"	"this"	"if"	1
"31402"	"it"	"looked"	"fine"	"but"	1
"31403"	"it"	"looked"	"lol"	"really"	1
"31404"	"it"	"looks"	"like"	"snow"	1
"31405"	"it"	"looks"	"quite"	"pretty"	1
"31406"	"it"	"love"	"ya"	"sweetie"	1
"31407"	"it"	"made"	"me"	"grow"	1
"31408"	"it"	"made"	"me"	"so"	1
"31409"	"it"	"make"	"u"	"fly"	1
"31410"	"it"	"makes"	"for"	"a"	1
"31411"	"it"	"makes"	"my"	"slight"	1
"31412"	"it"	"makes"	"up"	"for"	1
"31413"	"it"	"may"	"as"	"well"	1
"31414"	"it"	"may"	"cause"	"knowing"	1
"31415"	"it"	"may"	"th"	"just"	1
"31416"	"it"	"means"	"but"	"i"	1
"31417"	"it"	"means"	"getting"	"up"	1
"31418"	"it"	"might"	"be"	"a"	1
"31419"	"it"	"might"	"help"	"out"	1
"31420"	"it"	"more"	"than"	"me"	1
"31421"	"it"	"my"	"pores"	"look"	1
"31422"	"it"	"needs"	"the"	"intellectual"	1
"31423"	"it"	"never"	"ever"	"says"	1
"31424"	"it"	"never"	"is"	"simple"	1
"31425"	"it"	"none"	"of"	"them"	1
"31426"	"it"	"nonstop"	"from"	"what"	1
"31427"	"it"	"occurred"	"to"	"me"	1
"31428"	"it"	"off"	"for"	"midnight"	1
"31429"	"it"	"off"	"i"	"managed"	1
"31430"	"it"	"offers"	"some"	"handy"	1
"31431"	"it"	"on"	"and"	"i"	1
"31432"	"it"	"on"	"and"	"saw"	1
"31433"	"it"	"on"	"another"	"radio"	1
"31434"	"it"	"on"	"dvd"	"and"	1
"31435"	"it"	"on"	"grounds"	"of"	1
"31436"	"it"	"on"	"his"	"burgers"	1
"31437"	"it"	"on"	"our"	"album"	1
"31438"	"it"	"on"	"the"	"wall"	1
"31439"	"it"	"on"	"to"	"future"	1
"31440"	"it"	"on"	"tv"	"wont"	1
"31441"	"it"	"on"	"twitterfeedback"	"please"	1
"31442"	"it"	"once"	"its"	"either"	1
"31443"	"it"	"online"	"next"	"week"	1
"31444"	"it"	"or"	"because"	"it"	1
"31445"	"it"	"or"	"learn"	"from"	1
"31446"	"it"	"or"	"not"	"at"	1
"31447"	"it"	"order"	"chteau"	"d"	1
"31448"	"it"	"other"	"than"	"a"	1
"31449"	"it"	"out"	"at"	"your"	1
"31450"	"it"	"out"	"but"	"its"	1
"31451"	"it"	"out"	"learn"	"things"	1
"31452"	"it"	"out"	"until"	"i"	1
"31453"	"it"	"over"	"the"	"top"	1
"31454"	"it"	"paints"	"him"	"in"	1
"31455"	"it"	"pay"	"ever"	"who"	1
"31456"	"it"	"perfected"	"now"	"and"	1
"31457"	"it"	"posted"	"in"	"the"	1
"31458"	"it"	"practically"	"qualifies"	"as"	1
"31459"	"it"	"prances"	"it"	"giggles"	1
"31460"	"it"	"produced"	"the"	"first"	1
"31461"	"it"	"questions"	"accepted"	"norms"	1
"31462"	"it"	"rained"	"for"	"seconds"	1
"31463"	"it"	"rains"	"a"	"lot"	1
"31464"	"it"	"really"	"dont"	"sound"	1
"31465"	"it"	"really"	"happen"	"who"	1
"31466"	"it"	"really"	"is"	"amazing"	1
"31467"	"it"	"really"	"made"	"me"	1
"31468"	"it"	"really"	"takes"	"less"	1
"31469"	"it"	"remains"	"so"	"for"	1
"31470"	"it"	"reminds"	"us"	"again"	1
"31471"	"it"	"requires"	"a"	"lot"	1
"31472"	"it"	"requires"	"natural"	"selection"	1
"31473"	"it"	"restored"	"by"	"the"	1
"31474"	"it"	"right"	"after"	"the"	1
"31475"	"it"	"right"	"and"	"i"	1
"31476"	"it"	"russell"	"brands"	"booky"	1
"31477"	"it"	"safe"	"to"	"eat"	1
"31478"	"it"	"said"	"tammy"	"hussin"	1
"31479"	"it"	"same"	"day"	"if"	1
"31480"	"it"	"says"	"he"	"is"	1
"31481"	"it"	"seemed"	"like"	"an"	1
"31482"	"it"	"seemed"	"like"	"it"	1
"31483"	"it"	"seems"	"gets"	"to"	1
"31484"	"it"	"seems"	"like"	"it"	1
"31485"	"it"	"seems"	"that"	"all"	1
"31486"	"it"	"seems"	"that"	"not"	1
"31487"	"it"	"seems"	"that"	"these"	1
"31488"	"it"	"seems"	"the"	"ministry"	1
"31489"	"it"	"sends"	"out"	"messages"	1
"31490"	"it"	"she"	"always"	"plays"	1
"31491"	"it"	"should"	"be"	"part"	1
"31492"	"it"	"should"	"learnbe"	"taughtto"	1
"31493"	"it"	"should"	"perhaps"	"be"	1
"31494"	"it"	"should"	"work"	"beautifully"	1
"31495"	"it"	"simple"	"the"	"cards"	1
"31496"	"it"	"sits"	"in"	"the"	1
"31497"	"it"	"smell"	"like"	"perfume"	1
"31498"	"it"	"smells"	"so"	"good"	1
"31499"	"it"	"smile"	"team"	"no"	1
"31500"	"it"	"snappy"	"followed"	"by"	1
"31501"	"it"	"snow"	"last"	"week"	1
"31502"	"it"	"so"	"do"	"you"	1
"31503"	"it"	"so"	"i"	"started"	1
"31504"	"it"	"so"	"please"	"the"	1
"31505"	"it"	"so"	"rachel"	"carried"	1
"31506"	"it"	"so"	"they"	"decided"	1
"31507"	"it"	"somehow"	"seemed"	"placid"	1
"31508"	"it"	"sound"	"so"	"damn"	1
"31509"	"it"	"sounded"	"nothing"	"like"	1
"31510"	"it"	"sounded"	"too"	"much"	1
"31511"	"it"	"sounds"	"like"	"it"	1
"31512"	"it"	"started"	"out"	"well"	1
"31513"	"it"	"stayed"	"with"	"me"	1
"31514"	"it"	"steamroller"	"scenarios"	"are"	1
"31515"	"it"	"stemmed"	"from"	"his"	1
"31516"	"it"	"still"	"had"	"the"	1
"31517"	"it"	"stopped"	"on"	"a"	1
"31518"	"it"	"suggested"	"to"	"me"	1
"31519"	"it"	"take"	"silence"	"and"	1
"31520"	"it"	"take"	"to"	"change"	1
"31521"	"it"	"takes"	"him"	"a"	1
"31522"	"it"	"takes"	"time"	"lol"	1
"31523"	"it"	"takes"	"to"	"complete"	1
"31524"	"it"	"tasted"	"like"	"movie"	1
"31525"	"it"	"tastes"	"like"	"a"	1
"31526"	"it"	"tears"	"i"	"still"	1
"31527"	"it"	"tell"	"me"	"more"	1
"31528"	"it"	"thanks"	"for"	"letting"	1
"31529"	"it"	"thanks"	"for"	"sharing"	1
"31530"	"it"	"that"	"every"	"photograph"	1
"31531"	"it"	"that"	"might"	"be"	1
"31532"	"it"	"that"	"the"	"next"	1
"31533"	"it"	"the"	"dramatic"	"potential"	1
"31534"	"it"	"the"	"echoey"	"air"	1
"31535"	"it"	"the"	"minimum"	"i"	1
"31536"	"it"	"the"	"most"	"advanced"	1
"31537"	"it"	"the"	"results"	"may"	1
"31538"	"it"	"the"	"same"	"hukum"	1
"31539"	"it"	"the"	"stress"	"free"	1
"31540"	"it"	"then"	"cuz"	"you"	1
"31541"	"it"	"then"	"there"	"is"	1
"31542"	"it"	"there"	"its"	"all"	1
"31543"	"it"	"they"	"never"	"once"	1
"31544"	"it"	"this"	"week"	"and"	1
"31545"	"it"	"though"	"it"	"and"	1
"31546"	"it"	"though"	"the"	"water"	1
"31547"	"it"	"through"	"my"	"run"	1
"31548"	"it"	"through"	"the"	"day"	1
"31549"	"it"	"thx"	"for"	"the"	1
"31550"	"it"	"till"	"you"	"make"	1
"31551"	"it"	"to"	"a"	"pot"	1
"31552"	"it"	"to"	"albuquerque"	"drove"	1
"31553"	"it"	"to"	"another"	"tech"	1
"31554"	"it"	"to"	"apple"	"store"	1
"31555"	"it"	"to"	"come"	"back"	1
"31556"	"it"	"to"	"extend"	"his"	1
"31557"	"it"	"to"	"find"	"other"	1
"31558"	"it"	"to"	"make"	"something"	1
"31559"	"it"	"to"	"one"	"of"	1
"31560"	"it"	"to"	"owen"	"dont"	1
"31561"	"it"	"to"	"someone"	"who"	1
"31562"	"it"	"to"	"survive"	"a"	1
"31563"	"it"	"to"	"the"	"top"	1
"31564"	"it"	"to"	"we"	"often"	1
"31565"	"it"	"tonight"	"best"	"show"	1
"31566"	"it"	"too"	"happy"	"writing"	1
"31567"	"it"	"too"	"hears"	"the"	1
"31568"	"it"	"too"	"much"	"but"	1
"31569"	"it"	"too"	"much"	"gotta"	1
"31570"	"it"	"too"	"so"	"i"	1
"31571"	"it"	"took"	"even"	"longer"	1
"31572"	"it"	"took"	"me"	"over"	1
"31573"	"it"	"took"	"me"	"so"	1
"31574"	"it"	"took"	"us"	"a"	1
"31575"	"it"	"trails"	"its"	"peacockfeather"	1
"31576"	"it"	"true"	"that"	"democrats"	1
"31577"	"it"	"turned"	"out"	"quite"	1
"31578"	"it"	"turns"	"out"	"he"	1
"31579"	"it"	"um"	"dia"	"na"	1
"31580"	"it"	"under"	"pressure"	"in"	1
"31581"	"it"	"up"	"again"	"today"	1
"31582"	"it"	"up"	"and"	"carrying"	1
"31583"	"it"	"up"	"as"	"i"	1
"31584"	"it"	"up"	"as"	"part"	1
"31585"	"it"	"up"	"in"	"the"	1
"31586"	"it"	"up"	"now"	"dude"	1
"31587"	"it"	"up"	"thanks"	"for"	1
"31588"	"it"	"up"	"to"	"pass"	1
"31589"	"it"	"up"	"to"	"soar"	1
"31590"	"it"	"very"	"much"	"more"	1
"31591"	"it"	"was"	"a"	"boy"	1
"31592"	"it"	"was"	"a"	"called"	1
"31593"	"it"	"was"	"a"	"close"	1
"31594"	"it"	"was"	"a"	"collar"	1
"31595"	"it"	"was"	"a"	"gop"	1
"31596"	"it"	"was"	"a"	"more"	1
"31597"	"it"	"was"	"a"	"nobrainer"	1
"31598"	"it"	"was"	"a"	"panda"	1
"31599"	"it"	"was"	"a"	"really"	1
"31600"	"it"	"was"	"a"	"side"	1
"31601"	"it"	"was"	"a"	"strange"	1
"31602"	"it"	"was"	"a"	"tragic"	1
"31603"	"it"	"was"	"a"	"trial"	1
"31604"	"it"	"was"	"a"	"whore"	1
"31605"	"it"	"was"	"after"	"pm"	1
"31606"	"it"	"was"	"all"	"around"	1
"31607"	"it"	"was"	"also"	"a"	1
"31608"	"it"	"was"	"amazing"	"we"	1
"31609"	"it"	"was"	"an"	"accident"	1
"31610"	"it"	"was"	"an"	"experience"	1
"31611"	"it"	"was"	"an"	"express"	1
"31612"	"it"	"was"	"as"	"you"	1
"31613"	"it"	"was"	"better"	"being"	1
"31614"	"it"	"was"	"born"	"in"	1
"31615"	"it"	"was"	"comfortable"	"and"	1
"31616"	"it"	"was"	"difficult"	"to"	1
"31617"	"it"	"was"	"finished"	"it"	1
"31618"	"it"	"was"	"for"	"me"	1
"31619"	"it"	"was"	"fun"	"and"	1
"31620"	"it"	"was"	"governments"	"unable"	1
"31621"	"it"	"was"	"grand"	"and"	1
"31622"	"it"	"was"	"great"	"to"	1
"31623"	"it"	"was"	"his"	"birthday"	1
"31624"	"it"	"was"	"hope"	"you"	1
"31625"	"it"	"was"	"hotter"	"inside"	1
"31626"	"it"	"was"	"important"	"that"	1
"31627"	"it"	"was"	"in"	"good"	1
"31628"	"it"	"was"	"just"	"a"	1
"31629"	"it"	"was"	"just"	"me"	1
"31630"	"it"	"was"	"juuuuust"	"a"	1
"31631"	"it"	"was"	"making"	"its"	1
"31632"	"it"	"was"	"mark"	"sanchez"	1
"31633"	"it"	"was"	"mentioned"	"that"	1
"31634"	"it"	"was"	"midnight"	"what"	1
"31635"	"it"	"was"	"missing"	"a"	1
"31636"	"it"	"was"	"more"	"like"	1
"31637"	"it"	"was"	"my"	"birthday"	1
"31638"	"it"	"was"	"my"	"material"	1
"31639"	"it"	"was"	"nice"	"having"	1
"31640"	"it"	"was"	"not"	"the"	1
"31641"	"it"	"was"	"one"	"quarter"	1
"31642"	"it"	"was"	"only"	"after"	1
"31643"	"it"	"was"	"ours"	"and"	1
"31644"	"it"	"was"	"purple"	"alis"	1
"31645"	"it"	"was"	"quite"	"warm"	1
"31646"	"it"	"was"	"real"	"georgia"	1
"31647"	"it"	"was"	"really"	"bffs"	1
"31648"	"it"	"was"	"really"	"nice"	1
"31649"	"it"	"was"	"rocky"	"horror"	1
"31650"	"it"	"was"	"similar"	"to"	1
"31651"	"it"	"was"	"so"	"funny"	1
"31652"	"it"	"was"	"so"	"good"	1
"31653"	"it"	"was"	"so"	"obvious"	1
"31654"	"it"	"was"	"so"	"sad"	1
"31655"	"it"	"was"	"something"	"i"	1
"31656"	"it"	"was"	"spontaneous"	"done"	1
"31657"	"it"	"was"	"summer"	"long"	1
"31658"	"it"	"was"	"super"	"fun"	1
"31659"	"it"	"was"	"taken"	"for"	1
"31660"	"it"	"was"	"the"	"china"	1
"31661"	"it"	"was"	"the"	"disastrous"	1
"31662"	"it"	"was"	"the"	"end"	1
"31663"	"it"	"was"	"the"	"individuals"	1
"31664"	"it"	"was"	"the"	"kids"	1
"31665"	"it"	"was"	"the"	"kind"	1
"31666"	"it"	"was"	"the"	"male"	1
"31667"	"it"	"was"	"the"	"name"	1
"31668"	"it"	"was"	"the"	"nd"	1
"31669"	"it"	"was"	"the"	"perfect"	1
"31670"	"it"	"was"	"the"	"same"	1
"31671"	"it"	"was"	"the"	"stuff"	1
"31672"	"it"	"was"	"time"	"for"	1
"31673"	"it"	"was"	"unreal"	"great"	1
"31674"	"it"	"was"	"used"	"up"	1
"31675"	"it"	"was"	"we"	"might"	1
"31676"	"it"	"was"	"well"	"worth"	1
"31677"	"it"	"was"	"whilst"	"listening"	1
"31678"	"it"	"was"	"with"	"a"	1
"31679"	"it"	"was"	"worth"	"but"	1
"31680"	"it"	"wasnt"	"a"	"big"	1
"31681"	"it"	"wasnt"	"easy"	"being"	1
"31682"	"it"	"wasnt"	"happening"	"i"	1
"31683"	"it"	"we"	"want"	"your"	1
"31684"	"it"	"we"	"went"	"up"	1
"31685"	"it"	"weird"	"when"	"u"	1
"31686"	"it"	"well"	"have"	"to"	1
"31687"	"it"	"well"	"i"	"guess"	1
"31688"	"it"	"well"	"using"	"hands"	1
"31689"	"it"	"well"	"worth"	"while"	1
"31690"	"it"	"were"	"not"	"being"	1
"31691"	"it"	"werent"	"for"	"you"	1
"31692"	"it"	"when"	"i"	"get"	1
"31693"	"it"	"when"	"i"	"got"	1
"31694"	"it"	"when"	"it"	"was"	1
"31695"	"it"	"when"	"paolo"	"freaks"	1
"31696"	"it"	"when"	"the"	"back"	1
"31697"	"it"	"when"	"you"	"get"	1
"31698"	"it"	"whether"	"its"	"in"	1
"31699"	"it"	"which"	"also"	"makes"	1
"31700"	"it"	"will"	"be"	"like"	1
"31701"	"it"	"will"	"be"	"richer"	1
"31702"	"it"	"will"	"consider"	"crime"	1
"31703"	"it"	"will"	"hit"	"your"	1
"31704"	"it"	"will"	"land"	"but"	1
"31705"	"it"	"will"	"likely"	"come"	1
"31706"	"it"	"will"	"make"	"the"	1
"31707"	"it"	"will"	"not"	"yet"	1
"31708"	"it"	"with"	"a"	"thick"	1
"31709"	"it"	"with"	"about"	"billion"	1
"31710"	"it"	"with"	"cats"	"i"	1
"31711"	"it"	"with"	"clothes"	"and"	1
"31712"	"it"	"with"	"mexican"	"rice"	1
"31713"	"it"	"with"	"other"	"base"	1
"31714"	"it"	"with"	"someone"	"you"	1
"31715"	"it"	"with"	"that"	"last"	1
"31716"	"it"	"with"	"the"	"barbecue"	1
"31717"	"it"	"with"	"us"	"and"	1
"31718"	"it"	"woman"	"its"	"better"	1
"31719"	"it"	"wont"	"be"	"for"	1
"31720"	"it"	"wont"	"be"	"my"	1
"31721"	"it"	"wont"	"piss"	"me"	1
"31722"	"it"	"wont"	"show"	"on"	1
"31723"	"it"	"wont"	"stop"	"me"	1
"31724"	"it"	"work"	"but"	"finally"	1
"31725"	"it"	"works"	"an"	"openended"	1
"31726"	"it"	"would"	"be"	"awesome"	1
"31727"	"it"	"would"	"be"	"great"	1
"31728"	"it"	"would"	"be"	"our"	1
"31729"	"it"	"would"	"be"	"payphone"	1
"31730"	"it"	"would"	"be"	"prudent"	1
"31731"	"it"	"would"	"be"	"to"	1
"31732"	"it"	"would"	"be"	"totaly"	1
"31733"	"it"	"would"	"be"	"webmd"	1
"31734"	"it"	"would"	"but"	"it"	1
"31735"	"it"	"would"	"courtney"	"love"	1
"31736"	"it"	"would"	"fit"	"into"	1
"31737"	"it"	"would"	"go"	"with"	1
"31738"	"it"	"would"	"have"	"removed"	1
"31739"	"it"	"would"	"make"	"for"	1
"31740"	"it"	"would"	"make"	"my"	1
"31741"	"it"	"would"	"merely"	"replicate"	1
"31742"	"it"	"would"	"seem"	"more"	1
"31743"	"it"	"would"	"take"	"me"	1
"31744"	"it"	"wrong"	"that"	"i"	1
"31745"	"it"	"wrong"	"to"	"add"	1
"31746"	"it"	"ya"	"win"	"it"	1
"31747"	"it"	"yet"	"oh"	"great"	1
"31748"	"it"	"york"	"makes"	"john"	1
"31749"	"it"	"you"	"can"	"alter"	1
"31750"	"it"	"you"	"know"	"what"	1
"31751"	"it"	"you"	"never"	"will"	1
"31752"	"italian"	"governments"	"and"	"the"	1
"31753"	"italian"	"in"	"austin"	"i"	1
"31754"	"italy"	"love"	"you"	"guys"	1
"31755"	"italy"	"so"	"im"	"trying"	1
"31756"	"italypermesso"	"francepardon"	"canadasorry"	"america"	1
"31757"	"itd"	"be"	"fun"	"lol"	1
"31758"	"item"	"and"	"not"	"well"	1
"31759"	"item"	"i"	"have"	"to"	1
"31760"	"item"	"of"	"furniture"	"in"	1
"31761"	"items"	"and"	"the"	"loving"	1
"31762"	"items"	"around"	"our"	"desks"	1
"31763"	"items"	"at"	"wwwzazzlecom"	"ddsoorg"	1
"31764"	"items"	"for"	"the"	"inchworms"	1
"31765"	"items"	"have"	"been"	"designed"	1
"31766"	"items"	"in"	"detail"	"but"	1
"31767"	"items"	"is"	"used"	"to"	1
"31768"	"items"	"like"	"kitchenwear"	"lanterns"	1
"31769"	"items"	"on"	"their"	"own"	1
"31770"	"items"	"such"	"as"	"outdoor"	1
"31771"	"items"	"such"	"as"	"ranch"	1
"31772"	"items"	"today"	"stay"	"tuned"	1
"31773"	"ithankgod"	"that"	"he"	"is"	1
"31774"	"itll"	"be"	"a"	"big"	1
"31775"	"itll"	"be"	"fun"	"we"	1
"31776"	"itll"	"have"	"to"	"run"	1
"31777"	"itll"	"need"	"a"	"bath"	1
"31778"	"itll"	"need"	"thrown"	"out"	1
"31779"	"its"	"a"	"bad"	"sign"	1
"31780"	"its"	"a"	"beautiful"	"day"	1
"31781"	"its"	"a"	"clinching"	"game"	1
"31782"	"its"	"a"	"color"	"i"	1
"31783"	"its"	"a"	"color"	"purple"	1
"31784"	"its"	"a"	"crazy"	"ride"	1
"31785"	"its"	"a"	"day"	"of"	1
"31786"	"its"	"a"	"dogfish"	"head"	1
"31787"	"its"	"a"	"feeling"	"that"	1
"31788"	"its"	"a"	"great"	"and"	1
"31789"	"its"	"a"	"great"	"day"	1
"31790"	"its"	"a"	"harrowing"	"breakup"	1
"31791"	"its"	"a"	"kind"	"of"	1
"31792"	"its"	"a"	"little"	"bit"	1
"31793"	"its"	"a"	"little"	"known"	1
"31794"	"its"	"a"	"lovely"	"beer"	1
"31795"	"its"	"a"	"particular"	"faction"	1
"31796"	"its"	"a"	"s"	"term"	1
"31797"	"its"	"a"	"story"	"of"	1
"31798"	"its"	"a"	"texting"	"app"	1
"31799"	"its"	"a"	"very"	"real"	1
"31800"	"its"	"a"	"way"	"of"	1
"31801"	"its"	"a"	"wrap"	"happy"	1
"31802"	"its"	"ability"	"to"	"hold"	1
"31803"	"its"	"about"	"finding"	"the"	1
"31804"	"its"	"about"	"how"	"many"	1
"31805"	"its"	"about"	"to"	"get"	1
"31806"	"its"	"acronym"	"of"	"bap"	1
"31807"	"its"	"actually"	"deceptively"	"mild"	1
"31808"	"its"	"actually"	"number"	"on"	1
"31809"	"its"	"actually"	"their"	"best"	1
"31810"	"its"	"ad"	"sales"	"to"	1
"31811"	"its"	"adherents"	"a"	"degree"	1
"31812"	"its"	"administrative"	"claims"	"justice"	1
"31813"	"its"	"agonizing"	"minutes"	"pearson"	1
"31814"	"its"	"all"	"about"	"letting"	1
"31815"	"its"	"all"	"about"	"seattle"	1
"31816"	"its"	"all"	"about"	"that"	1
"31817"	"its"	"all"	"good"	"next"	1
"31818"	"its"	"alleged"	"privacy"	"invasions"	1
"31819"	"its"	"always"	"cooler"	"in"	1
"31820"	"its"	"always"	"so"	"seductive"	1
"31821"	"its"	"amaazeing"	"cant"	"wait"	1
"31822"	"its"	"amazing"	"how"	"much"	1
"31823"	"its"	"amazing"	"how"	"someone"	1
"31824"	"its"	"amazing"	"how"	"you"	1
"31825"	"its"	"angel"	"tree"	"program"	1
"31826"	"its"	"annoying"	"and"	"uncomfortable"	1
"31827"	"its"	"architecture"	"looks"	"like"	1
"31828"	"its"	"at"	"times"	"like"	1
"31829"	"its"	"back"	"ordered"	"until"	1
"31830"	"its"	"back"	"to"	"the"	1
"31831"	"its"	"based"	"on"	"a"	1
"31832"	"its"	"beautiful"	"aint"	"it"	1
"31833"	"its"	"because"	"of"	"this"	1
"31834"	"its"	"been"	"a"	"boring"	1
"31835"	"its"	"been"	"awhile"	"between"	1
"31836"	"its"	"been"	"in"	"the"	1
"31837"	"its"	"been"	"so"	"far"	1
"31838"	"its"	"been"	"years"	"since"	1
"31839"	"its"	"being"	"called"	"an"	1
"31840"	"its"	"being"	"created"	"hold"	1
"31841"	"its"	"belated"	"birthday"	"i"	1
"31842"	"its"	"benefiting"	"me"	"so"	1
"31843"	"its"	"bole"	"they"	"would"	1
"31844"	"its"	"borders"	"all"	"people"	1
"31845"	"its"	"called"	"vintage"	"minds"	1
"31846"	"its"	"challenging"	"but"	"you"	1
"31847"	"its"	"chocolate"	"not"	"many"	1
"31848"	"its"	"clear"	"i"	"will"	1
"31849"	"its"	"client"	"in"	"print"	1
"31850"	"its"	"close"	"relation"	"to"	1
"31851"	"its"	"cloudy"	"and"	"the"	1
"31852"	"its"	"cold"	"just"	"about"	1
"31853"	"its"	"complicated"	"i"	"guess"	1
"31854"	"its"	"composed"	"of"	"fly"	1
"31855"	"its"	"confessional"	"and"	"despairing"	1
"31856"	"its"	"considered"	"a"	"barolo"	1
"31857"	"its"	"constitutionality"	"because"	"its"	1
"31858"	"its"	"core"	"is"	"yet"	1
"31859"	"its"	"cracked"	"up"	"to"	1
"31860"	"its"	"crazy"	"how"	"fast"	1
"31861"	"its"	"crazy"	"how"	"happy"	1
"31862"	"its"	"currently"	"heavy"	"thunderstorm"	1
"31863"	"its"	"cuz"	"shes"	"a"	1
"31864"	"its"	"daring"	"and"	"inventive"	1
"31865"	"its"	"definitely"	"you"	"subtle"	1
"31866"	"its"	"desperation"	"that"	"makes"	1
"31867"	"its"	"different"	"from"	"the"	1
